return_id,order_id,product_id,market_id,customer_id,return_date,return_quantity,return_reason,return_type,refund_amount_usd,return_shipping_cost_usd,net_loss_usd,processing_status,days_to_return,is_first_return,return_month,return_year
22029,211875,P030,M01,C0024,2022-10-06,33,Quality Below Expectation,Full Return,495.0,42.65,537.65,Refund Processed,8,N,10,2022
22030,215979,P039,M02,C0225,2022-11-04,6,Customs Rejected,Full Return,262.2,13.36,275.56,Refund Processed,19,Y,11,2022
22031,35829,P032,M01,C0193,2022-11-12,4,Not As Described,Full Return,125.4,9.59,134.99,Under Review,41,Y,11,2022
22032,60893,P014,M20,C0071,2024-11-19,21,Damaged in Transit,Partial Return,493.92,28.85,522.77,Replacement Sent,30,Y,11,2024
22033,291379,P025,M01,C0232,2022-06-29,4,Quality Below Expectation,Partial Return,117.6,7.45,125.05,Under Review,10,Y,6,2022
22034,274286,P015,M03,C0011,2023-10-14,9,Damaged in Transit,Partial Return,148.41,13.53,161.94,Refund Processed,38,Y,10,2023
22035,340321,P037,M10,C0272,2022-03-05,8,Wrong Product Shipped,Full Return,96.0,9.11,105.11,Refund Processed,25,N,3,2022
22036,76275,P037,M01,C0032,2022-02-10,3,Quality Below Expectation,Full Return,32.4,2.3,34.7,Refund Processed,8,N,2,2022
22037,240453,P022,M06,C0108,2023-07-31,6,Wrong Product Shipped,Exchange,86.4,4.34,90.74,Replacement Sent,38,N,7,2023
22038,156301,P023,M03,C0141,2022-04-18,13,Customer Changed Mind,Full Return,326.43,31.06,357.49,Refund Processed,36,N,4,2022
22039,91736,P011,M12,C0260,2023-08-16,3,Customs Rejected,Exchange,141.12,7.39,148.51,Pending Investigation,15,Y,8,2023
22040,389773,P035,M05,C0069,2022-07-07,7,Quality Below Expectation,Partial Return,113.05,9.14,122.19,Refund Processed,40,N,7,2022
22041,458618,P003,M17,C0163,2024-02-10,10,Packaging Damaged,Partial Return,223.1,16.96,240.06,Refund Denied,49,Y,2,2024
22042,392690,P021,M04,C0043,2024-07-18,4,Damaged in Transit,Exchange,68.4,5.22,73.62,Refund Processed,45,Y,7,2024
22043,213889,P018,M02,C0152,2023-04-16,6,Not As Described,Exchange,70.2,4.53,74.73,Pending Investigation,36,Y,4,2023
22044,36654,P040,M07,C0268,2022-03-22,6,Damaged in Transit,Full Return,399.84,34.68,434.52,Replacement Sent,29,Y,3,2022
22045,495916,P018,M04,C0083,2024-03-03,4,Packaging Damaged,Partial Return,52.0,3.42,55.42,Refund Processed,46,Y,3,2024
22046,236619,P025,M01,C0051,2025-01-09,7,Damaged in Transit,Full Return,205.8,18.88,224.68,Pending Investigation,38,Y,1,2025
22047,43657,P027,M02,C0250,2022-10-28,13,Customer Changed Mind,Full Return,423.15,20.94,444.09,Replacement Sent,36,Y,10,2022
22048,14413,P011,M11,C0046,2024-08-12,18,Packaging Damaged,Full Return,864.0,44.49,908.49,Refund Processed,12,N,8,2024
22049,458926,P026,M06,C0179,2024-09-08,7,Damaged in Transit,Full Return,392.0,32.23,424.23,Refund Processed,26,N,9,2024
22050,252614,P010,M02,C0130,2024-03-25,5,Customer Changed Mind,Partial Return,184.3,15.69,199.99,Under Review,43,Y,3,2024
22051,32968,P030,M15,C0088,2024-07-25,5,Damaged in Transit,Full Return,75.0,6.34,81.34,Refund Processed,42,Y,7,2024
22052,263531,P027,M02,C0055,2025-01-08,4,Not As Described,Partial Return,140.0,12.45,152.45,Pending Investigation,52,Y,1,2025
22053,436461,P007,M17,C0113,2024-08-27,6,Quality Below Expectation,Full Return,63.36,2.77,66.13,Refund Processed,14,Y,8,2024
22054,79326,P008,M01,C0217,2023-12-18,5,Packaging Damaged,Exchange,68.6,6.37,74.97,Refund Processed,10,N,12,2023
22055,476634,P017,M04,C0147,2022-08-07,14,Wrong Product Shipped,Full Return,212.8,10.1,222.9,Replacement Sent,29,Y,8,2022
22056,201709,P009,M01,C0218,2022-03-02,7,Packaging Damaged,Partial Return,123.69,9.47,133.16,Replacement Sent,46,Y,3,2022
22057,92805,P010,M02,C0236,2022-08-07,18,Not As Described,Exchange,649.8,64.54,714.34,Pending Investigation,42,Y,8,2022
22058,149894,P002,M08,C0067,2023-10-03,4,Packaging Damaged,Exchange,77.6,4.14,81.74,Refund Processed,31,Y,10,2023
22059,280789,P019,M15,C0250,2022-08-18,6,Customer Changed Mind,Partial Return,145.5,8.35,153.85,Pending Investigation,36,N,8,2022
22060,106987,P019,M09,C0119,2022-06-25,10,Damaged in Transit,Full Return,232.5,15.97,248.47,Refund Processed,12,N,6,2022
22061,13159,P004,M02,C0262,2023-10-22,8,Wrong Product Shipped,Full Return,144.0,11.84,155.84,Refund Processed,44,N,10,2023
22062,313272,P021,M04,C0208,2024-07-05,12,Customer Changed Mind,Exchange,211.68,16.79,228.47,Refund Processed,49,Y,7,2024
22063,168639,P003,M02,C0176,2023-05-19,11,Customs Rejected,Full Return,247.94,15.62,263.56,Refund Denied,28,Y,5,2023
22064,12623,P027,M13,C0222,2024-01-31,10,Customer Changed Mind,Full Return,350.0,28.7,378.7,Refund Denied,54,Y,1,2024
22065,84557,P012,M01,C0293,2023-06-14,3,Customer Changed Mind,Full Return,62.7,4.47,67.17,Refund Processed,42,Y,6,2023
22066,4527,P023,M06,C0117,2022-11-07,6,Wrong Product Shipped,Full Return,150.66,7.23,157.89,Refund Processed,50,Y,11,2022
22067,256570,P002,M02,C0259,2022-09-04,6,Customs Rejected,Full Return,111.6,7.6,119.2,Refund Processed,13,N,9,2022
22068,262107,P032,M05,C0033,2022-02-08,9,Damaged in Transit,Partial Return,282.15,21.33,303.48,Replacement Sent,27,N,2,2022
22069,57154,P004,M15,C0192,2022-09-20,3,Quality Below Expectation,Partial Return,52.92,3.87,56.79,Refund Processed,21,Y,9,2022
22070,248381,P002,M02,C0293,2024-06-11,9,Customs Rejected,Full Return,167.4,10.34,177.74,Refund Processed,44,Y,6,2024
22071,121437,P037,M12,C0238,2023-12-29,4,Damaged in Transit,Full Return,45.6,2.18,47.78,Refund Processed,7,Y,12,2023
22072,33839,P005,M01,C0050,2024-03-10,9,Damaged in Transit,Partial Return,229.32,10.26,239.58,Refund Processed,41,N,3,2024
22073,411322,P006,M13,C0050,2023-06-05,6,Customer Changed Mind,Full Return,93.12,8.53,101.65,Refund Processed,39,N,6,2023
22074,334352,P012,M02,C0040,2024-03-01,15,Quality Below Expectation,Partial Return,290.4,17.21,307.61,Replacement Sent,14,Y,3,2024
22075,245417,P022,M07,C0176,2024-08-28,4,Quality Below Expectation,Full Return,64.0,4.98,68.98,Refund Processed,11,Y,8,2024
22076,373718,P003,M03,C0148,2024-12-14,9,Packaging Damaged,Full Return,200.79,14.97,215.76,Under Review,24,Y,12,2024
22077,497693,P010,M08,C0211,2022-11-06,17,Damaged in Transit,Partial Return,646.0,58.11,704.11,Refund Processed,11,N,11,2022
22078,462646,P025,M01,C0177,2023-02-12,4,Damaged in Transit,Partial Return,117.6,11.33,128.93,Pending Investigation,29,Y,2,2023
22079,256484,P015,M02,C0147,2024-11-18,4,Quality Below Expectation,Exchange,68.0,6.74,74.74,Replacement Sent,44,N,11,2024
22080,42292,P038,M10,C0242,2022-03-18,6,Customs Rejected,Full Return,150.0,7.22,157.22,Refund Processed,11,N,3,2022
22081,344457,P016,M03,C0125,2022-06-26,4,Damaged in Transit,Full Return,57.6,2.32,59.92,Refund Processed,9,Y,6,2022
22082,206159,P013,M02,C0141,2024-09-05,6,Damaged in Transit,Partial Return,120.0,11.32,131.32,Refund Processed,23,Y,9,2024
22083,470637,P031,M05,C0034,2023-09-04,8,Not As Described,Full Return,164.64,7.9,172.54,Pending Investigation,8,Y,9,2023
22084,371415,P005,M01,C0223,2022-11-28,7,Packaging Damaged,Partial Return,169.26,10.66,179.92,Refund Processed,45,Y,11,2022
22085,15663,P039,M02,C0162,2022-08-11,6,Damaged in Transit,Full Return,270.48,22.26,292.74,Refund Processed,29,N,8,2022
22086,486491,P029,M01,C0055,2022-04-14,3,Customer Changed Mind,Partial Return,62.7,4.14,66.84,Refund Processed,54,N,4,2022
22087,171265,P034,M17,C0273,2022-06-14,21,Customer Changed Mind,Exchange,351.54,25.82,377.36,Pending Investigation,32,Y,6,2022
22088,494353,P029,M01,C0187,2022-04-23,3,Not As Described,Partial Return,64.68,4.77,69.45,Refund Processed,25,N,4,2022
22089,33845,P008,M02,C0062,2024-06-20,4,Customer Changed Mind,Full Return,56.0,2.98,58.98,Replacement Sent,18,Y,6,2024
22090,249911,P027,M01,C0168,2022-03-19,10,Wrong Product Shipped,Partial Return,350.0,25.62,375.62,Refund Processed,30,N,3,2022
22091,60733,P026,M06,C0244,2024-01-14,12,Damaged in Transit,Full Return,672.0,34.47,706.47,Under Review,11,Y,1,2024
22092,243092,P013,M01,C0036,2022-05-10,5,Quality Below Expectation,Full Return,100.0,7.81,107.81,Pending Investigation,37,Y,5,2022
22093,371126,P010,M05,C0200,2024-11-28,5,Customer Changed Mind,Exchange,190.0,12.8,202.8,Replacement Sent,24,N,11,2024
22094,337906,P026,M03,C0215,2024-06-29,14,Damaged in Transit,Exchange,784.0,47.36,831.36,Under Review,16,Y,6,2024
22095,145606,P004,M02,C0169,2024-11-28,4,Wrong Product Shipped,Partial Return,69.84,5.41,75.25,Replacement Sent,14,Y,11,2024
22096,388568,P010,M04,C0107,2024-08-24,7,Wrong Product Shipped,Partial Return,266.0,21.85,287.85,Replacement Sent,53,N,8,2024
22097,400008,P026,M02,C0263,2022-05-30,11,Packaging Damaged,Full Return,616.0,42.45,658.45,Under Review,44,N,5,2022
22098,75035,P039,M04,C0156,2023-02-03,5,Quality Below Expectation,Full Return,230.0,11.58,241.58,Under Review,31,Y,2,2023
22099,149965,P036,M04,C0250,2023-04-12,5,Wrong Product Shipped,Full Return,110.0,7.75,117.75,Refund Denied,19,Y,4,2023
22100,389608,P008,M02,C0007,2024-09-24,3,Damaged in Transit,Full Return,41.16,2.47,43.63,Refund Processed,51,Y,9,2024
22101,214456,P009,M13,C0249,2022-10-16,20,Damaged in Transit,Partial Return,361.0,18.81,379.81,Refund Processed,29,Y,10,2022
22102,168171,P027,M01,C0087,2022-08-29,7,Quality Below Expectation,Full Return,240.1,20.77,260.87,Refund Processed,24,Y,8,2022
22103,142481,P027,M17,C0235,2022-11-19,8,Damaged in Transit,Partial Return,280.0,12.52,292.52,Refund Denied,24,N,11,2022
22104,188940,P028,M06,C0218,2022-09-16,12,Damaged in Transit,Full Return,288.0,21.6,309.6,Refund Processed,15,Y,9,2022
22105,328508,P031,M06,C0091,2023-12-04,12,Quality Below Expectation,Full Return,252.0,21.73,273.73,Replacement Sent,25,Y,12,2023
22106,368590,P017,M07,C0050,2024-03-19,16,Packaging Damaged,Partial Return,256.0,15.68,271.68,Under Review,21,Y,3,2024
22107,253467,P011,M02,C0023,2022-06-13,14,Customer Changed Mind,Full Return,672.0,27.13,699.13,Refund Processed,42,Y,6,2022
22108,148361,P004,M02,C0288,2024-08-07,4,Wrong Product Shipped,Full Return,70.56,3.37,73.93,Under Review,14,Y,8,2024
22109,143723,P013,M09,C0178,2022-08-12,6,Packaging Damaged,Full Return,114.0,9.34,123.34,Refund Processed,25,N,8,2022
22110,232646,P004,M06,C0117,2025-02-05,3,Quality Below Expectation,Full Return,52.92,4.95,57.87,Refund Processed,45,N,2,2025
22111,15287,P010,M20,C0008,2023-10-23,18,Quality Below Expectation,Exchange,670.32,48.56,718.88,Under Review,51,Y,10,2023
22112,376464,P002,M01,C0283,2022-09-16,3,Damaged in Transit,Full Return,60.0,5.91,65.91,Refund Processed,15,N,9,2022
22113,8048,P004,M08,C0245,2023-03-07,19,Customer Changed Mind,Partial Return,335.16,26.21,361.37,Refund Processed,53,Y,3,2023
22114,126656,P024,M07,C0098,2025-02-08,6,Damaged in Transit,Partial Return,188.16,15.4,203.56,Refund Processed,39,Y,2,2025
22115,92217,P017,M02,C0287,2024-06-05,9,Quality Below Expectation,Full Return,136.8,6.63,143.43,Replacement Sent,9,N,6,2024
22116,128635,P014,M01,C0219,2024-07-04,6,Damaged in Transit,Full Return,136.8,6.01,142.81,Pending Investigation,24,N,7,2024
22117,288994,P010,M09,C0236,2023-09-10,5,Customer Changed Mind,Exchange,176.7,17.0,193.7,Refund Processed,38,Y,9,2023
22118,295199,P032,M14,C0018,2023-05-01,3,Damaged in Transit,Full Return,99.0,8.31,107.31,Replacement Sent,10,Y,5,2023
22119,245489,P038,M02,C0066,2022-09-15,17,Not As Described,Exchange,425.0,21.79,446.79,Refund Processed,42,Y,9,2022
22120,214381,P032,M02,C0299,2024-11-30,4,Quality Below Expectation,Full Return,132.0,10.95,142.95,Pending Investigation,15,Y,11,2024
22121,281982,P018,M12,C0055,2022-09-13,13,Damaged in Transit,Full Return,169.0,15.65,184.65,Refund Processed,50,Y,9,2022
22122,121415,P036,M16,C0120,2024-12-10,4,Quality Below Expectation,Partial Return,88.0,7.22,95.22,Under Review,35,Y,12,2024
22123,336572,P006,M06,C0273,2024-03-22,7,Customs Rejected,Full Return,112.0,10.81,122.81,Replacement Sent,12,N,3,2024
22124,171023,P004,M01,C0119,2023-12-04,5,Damaged in Transit,Partial Return,87.3,4.07,91.37,Pending Investigation,24,Y,12,2023
22125,420274,P006,M01,C0194,2024-09-08,5,Damaged in Transit,Partial Return,80.0,4.22,84.22,Refund Processed,15,Y,9,2024
22126,89336,P036,M09,C0130,2023-09-19,29,Quality Below Expectation,Full Return,593.34,59.24,652.58,Under Review,7,N,9,2023
22127,397933,P035,M01,C0159,2023-06-07,12,Damaged in Transit,Partial Return,197.88,13.9,211.78,Refund Processed,13,N,6,2023
22128,153955,P017,M01,C0047,2023-10-22,10,Customer Changed Mind,Exchange,160.0,14.73,174.73,Refund Processed,43,N,10,2023
22129,369680,P028,M02,C0171,2024-12-23,5,Customer Changed Mind,Partial Return,120.0,6.38,126.38,Refund Processed,54,Y,12,2024
22130,99177,P018,M02,C0221,2023-05-13,20,Customs Rejected,Partial Return,260.0,14.41,274.41,Under Review,25,Y,5,2023
22131,162540,P038,M05,C0095,2024-12-28,4,Customer Changed Mind,Exchange,98.0,9.19,107.19,Pending Investigation,33,Y,12,2024
22132,62458,P030,M03,C0165,2024-11-28,10,Packaging Damaged,Partial Return,142.5,11.16,153.66,Refund Processed,53,Y,11,2024
22133,496677,P020,M14,C0263,2022-04-04,25,Customs Rejected,Full Return,522.5,50.4,572.9,Under Review,53,Y,4,2022
22134,160927,P034,M01,C0166,2023-07-07,6,Damaged in Transit,Full Return,100.44,6.24,106.68,Under Review,27,Y,7,2023
22135,201761,P037,M03,C0224,2022-02-27,16,Quality Below Expectation,Partial Return,186.24,8.07,194.31,Refund Processed,29,Y,2,2022
22136,376299,P027,M12,C0281,2023-10-27,6,Packaging Damaged,Full Return,210.0,9.96,219.96,Refund Processed,13,Y,10,2023
22137,35808,P020,M01,C0250,2023-10-21,13,Wrong Product Shipped,Partial Return,280.28,15.62,295.9,Refund Processed,21,Y,10,2023
22138,465132,P036,M11,C0217,2022-05-09,11,Not As Described,Full Return,237.16,17.35,254.51,Refund Processed,52,Y,5,2022
22139,128138,P011,M04,C0160,2022-08-29,4,Packaging Damaged,Partial Return,192.0,9.27,201.27,Under Review,15,N,8,2022
22140,314336,P005,M04,C0248,2023-12-30,7,Packaging Damaged,Full Return,182.0,17.54,199.54,Refund Processed,18,Y,12,2023
22141,368831,P025,M03,C0236,2023-02-09,3,Customer Changed Mind,Full Return,88.2,7.95,96.15,Refund Processed,40,Y,2,2023
22142,138066,P031,M02,C0076,2023-01-30,8,Damaged in Transit,Full Return,164.64,13.59,178.23,Replacement Sent,38,N,1,2023
22143,418924,P032,M06,C0144,2023-11-06,14,Damaged in Transit,Full Return,462.0,42.93,504.93,Refund Processed,10,Y,11,2023
22144,240867,P034,M02,C0010,2025-01-16,8,Customer Changed Mind,Partial Return,133.92,9.83,143.75,Refund Denied,20,Y,1,2025
22145,246530,P034,M01,C0227,2023-04-10,4,Packaging Damaged,Full Return,68.4,4.66,73.06,Pending Investigation,8,Y,4,2023
22146,276457,P006,M01,C0173,2023-09-18,7,Quality Below Expectation,Partial Return,108.64,10.09,118.73,Refund Denied,49,Y,9,2023
22147,55259,P020,M10,C0236,2024-06-21,7,Customs Rejected,Full Return,154.0,9.22,163.22,Refund Processed,16,Y,6,2024
22148,184729,P016,M18,C0040,2024-12-25,4,Quality Below Expectation,Full Return,62.08,4.96,67.04,Refund Processed,15,N,12,2024
22149,324348,P018,M02,C0221,2024-07-17,20,Not As Described,Full Return,254.8,19.68,274.48,Refund Processed,25,Y,7,2024
22150,99321,P033,M02,C0270,2023-02-16,28,Damaged in Transit,Full Return,604.8,28.93,633.73,Replacement Sent,8,Y,2,2023
22151,126063,P016,M03,C0100,2023-03-27,7,Damaged in Transit,Partial Return,106.4,6.99,113.39,Pending Investigation,23,Y,3,2023
22152,364061,P007,M01,C0214,2022-12-29,10,Not As Described,Partial Return,120.0,10.16,130.16,Refund Denied,21,N,12,2022
22153,462998,P028,M12,C0007,2022-09-25,3,Customs Rejected,Full Return,68.4,3.06,71.46,Refund Processed,19,Y,9,2022
22154,446176,P032,M01,C0181,2023-12-12,27,Customer Changed Mind,Partial Return,891.0,86.64,977.64,Pending Investigation,16,N,12,2023
22155,105811,P025,M04,C0080,2022-07-22,8,Customs Rejected,Partial Return,240.0,23.02,263.02,Refund Processed,20,N,7,2022
22156,449088,P039,M05,C0062,2022-12-08,3,Damaged in Transit,Partial Return,124.2,9.76,133.96,Replacement Sent,11,Y,12,2022
22157,311580,P026,M05,C0020,2023-02-19,7,Damaged in Transit,Full Return,384.16,21.84,406.0,Under Review,36,N,2,2023
22158,168910,P032,M09,C0003,2023-08-27,6,Wrong Product Shipped,Partial Return,192.06,7.8,199.86,Refund Processed,42,Y,8,2023
22159,210489,P003,M09,C0064,2022-01-25,3,Damaged in Transit,Partial Return,69.0,5.33,74.33,Replacement Sent,7,Y,1,2022
22160,447604,P009,M02,C0097,2022-10-13,4,Damaged in Transit,Full Return,70.68,4.09,74.77,Refund Denied,20,Y,10,2022
22161,398184,P026,M03,C0157,2024-01-08,7,Damaged in Transit,Partial Return,380.24,18.53,398.77,Refund Processed,38,Y,1,2024
22162,117616,P031,M03,C0039,2022-04-28,5,Damaged in Transit,Full Return,105.0,5.07,110.07,Refund Denied,38,Y,4,2022
22163,105999,P030,M02,C0113,2025-01-11,6,Quality Below Expectation,Full Return,90.0,4.56,94.56,Under Review,13,Y,1,2025
22164,399424,P007,M18,C0013,2022-09-18,15,Wrong Product Shipped,Partial Return,176.4,17.5,193.9,Replacement Sent,14,Y,9,2022
22165,425502,P039,M03,C0285,2022-06-14,15,Not As Described,Full Return,655.5,41.44,696.94,Refund Processed,23,Y,6,2022
22166,228217,P037,M05,C0271,2022-12-29,3,Damaged in Transit,Full Return,36.0,1.67,37.67,Refund Processed,26,N,12,2022
22167,199378,P002,M03,C0043,2022-06-09,8,Wrong Product Shipped,Full Return,148.8,12.83,161.63,Pending Investigation,30,N,6,2022
22168,157512,P031,M03,C0251,2023-05-21,5,Customer Changed Mind,Full Return,99.75,8.73,108.48,Refund Processed,35,Y,5,2023
22169,473898,P022,M14,C0166,2024-07-10,11,Wrong Product Shipped,Partial Return,167.2,10.08,177.28,Refund Processed,9,N,7,2024
22170,198868,P036,M03,C0103,2024-02-08,9,Wrong Product Shipped,Partial Return,198.0,9.01,207.01,Refund Processed,54,N,2,2024
22171,98124,P029,M02,C0006,2022-09-24,7,Damaged in Transit,Full Return,138.6,8.23,146.83,Refund Processed,33,Y,9,2022
22172,451097,P040,M03,C0202,2022-01-28,3,Packaging Damaged,Partial Return,197.88,10.89,208.77,Pending Investigation,19,Y,1,2022
22173,12093,P036,M02,C0071,2024-03-03,13,Wrong Product Shipped,Full Return,286.0,16.78,302.78,Refund Processed,43,Y,3,2024
22174,306288,P020,M05,C0164,2022-03-06,3,Quality Below Expectation,Partial Return,64.68,3.63,68.31,Refund Processed,38,N,3,2022
22175,491269,P021,M03,C0040,2024-09-14,5,Customer Changed Mind,Full Return,87.3,5.48,92.78,Refund Processed,15,N,9,2024
22176,202160,P014,M09,C0276,2023-10-10,8,Wrong Product Shipped,Partial Return,192.0,16.57,208.57,Refund Processed,26,N,10,2023
22177,229293,P040,M05,C0189,2023-03-20,6,Wrong Product Shipped,Full Return,399.84,23.37,423.21,Under Review,37,N,3,2023
22178,255681,P029,M06,C0178,2022-07-09,19,Quality Below Expectation,Partial Return,409.64,34.48,444.12,Replacement Sent,14,Y,7,2022
22179,200415,P005,M05,C0097,2022-03-01,6,Customer Changed Mind,Partial Return,156.0,15.34,171.34,Under Review,15,Y,3,2022
22180,278594,P014,M05,C0026,2024-07-23,5,Customer Changed Mind,Full Return,105.6,10.23,115.83,Refund Processed,37,Y,7,2024
22181,212887,P033,M01,C0234,2024-03-16,6,Damaged in Transit,Exchange,136.8,5.72,142.52,Pending Investigation,8,Y,3,2024
22182,415422,P016,M01,C0200,2022-03-30,3,Quality Below Expectation,Partial Return,48.0,3.47,51.47,Under Review,13,Y,3,2022
22183,447909,P034,M09,C0080,2023-08-19,7,Customer Changed Mind,Full Return,123.48,9.77,133.25,Refund Processed,32,N,8,2023
22184,358921,P024,M02,C0090,2022-02-14,5,Damaged in Transit,Partial Return,155.2,10.4,165.6,Refund Processed,43,Y,2,2022
22185,321036,P026,M01,C0038,2023-04-26,5,Quality Below Expectation,Full Return,280.0,20.89,300.89,Under Review,35,Y,4,2023
22186,396575,P025,M01,C0051,2023-02-09,17,Quality Below Expectation,Full Return,510.0,43.38,553.38,Refund Processed,16,Y,2,2023
22187,394855,P034,M02,C0136,2024-08-27,7,Damaged in Transit,Partial Return,126.0,10.92,136.92,Refund Processed,28,N,8,2024
22188,414591,P017,M11,C0166,2022-12-19,19,Quality Below Expectation,Exchange,297.92,20.05,317.97,Refund Processed,31,Y,12,2022
22189,498305,P008,M04,C0032,2025-01-06,22,Damaged in Transit,Exchange,308.0,16.93,324.93,Under Review,16,Y,1,2025
22190,382149,P006,M01,C0220,2022-11-08,5,Not As Described,Full Return,72.0,6.58,78.58,Under Review,14,Y,11,2022
22191,142921,P035,M05,C0188,2024-02-08,10,Customer Changed Mind,Full Return,170.0,16.09,186.09,Pending Investigation,39,N,2,2024
